1752;Vale da Cabrita, Leiria;Under Consultation;Apartment;2;1;100;139;1;2;Elevator;Energy Performance Certificate
1753;Alto do Seixalinho / Largo da Santa, Barreiro;235.000;Apartment;3;2;139;146;Not available;Not available;Not available;Not available
1754;São Domingos de Benfica, Lisboa;350.000;Apartment;3;2;100;100;Not available;Not available;Not available;Not available
1755;Olivais, Coimbra;260.000;Apartment;3;2;93;119;1;2;Elevator;Energy Performance Certificate
1756;Alta de Lisboa, Lisboa;420.000;Apartment;1;1;Not available;Not available;Not available;Not available;Not available;Not available
1757;Marco, Porto;93.000;Apartment;0;1;31;31;Not available;Not available;Not available;Not available
1758;Marco, Porto;99.000;Apartment;0;1;33;33;Not available;Not available;Not available;Not available
1759;Marco, Porto;106.000;Apartment;0;1;43;43;Not available;Not available;Not available;Not available
1760;Marco, Porto;95.000;Apartment;0;1;36;36;Not available;Not available;Not available;Not available
1761;Boavista, Porto;280.000;Apartment;1;1;Not available;Not available;Not available;Not available;Not available;Not available
1762;Alhos Vedros, Setúbal;119.000;Apartment;3;2;84;92;Not available;Not available;Not available;Not available
1763;Rio Tinto - Cidade Jovem, Gondomar;240.000;Apartment;3;2;108;122;1;0;Elevator;Energy Performance Certificate
1764;Póvoa de Santa Iria e Forte da Casa, Lisboa;318.000;Apartment;3;2;125;125;1;3;Elevator;Energy Performance Certificate
1765;Ílhavo (São Salvador), Aveiro;165.000;Apartment;3;2;75;90;Not available;Not available;Not available;Not available
1766;Misericórdia, Lisboa;450.000;Apartment;4;2;102;120;Not available;Not available;Not available;Not available
1767;Espinho, Aveiro;205.000;Apartment;1;1;43;43;Not available;Not available;Not available;Not available
1768;Leiria, Pousos, Barreira e Cortes, Leiria;197.500;Apartment;3;2;82;91;1;1;Not available;Not available
1769;Abraveses, Viseu;165.000;Apartment;2;2;90;112;2;2;Not available;Not available
1770;Bairro Augusto de Castro, Oeiras;215.000;Apartment;0;1;38;40;Not available;Not available;Not available;Not available
1771;ERA Palmela Azeitao, Moita;150.000;Apartment;2;1;81;95;Not available;Not available;Not available;Not available
1772;Quinta do Jacinto, Lisboa;200.000;Apartment;2;1;45;50;0;0;Not available;Not available
1773;À Av. Uruguai, Lisboa;Under Consultation;Apartment;2;1;75;86;Not available;Not available;Not available;Not available
1774;Praia da Luz, Lagos;220.000;Apartment;1;1;47;Not available;Not available;Not available;Not available;Not available
1775;Costa Cabral, Porto;270.000;Apartment;2;1;79;84;0;3;Not available;Not available
1776;Vilar de Andorinho, Porto;130.000;Apartment;2;1;63;72;Not available;Not available;Not available;Not available
1777;Costa Cabral, Porto;240.000;Apartment;2;1;65;66;0;2;Not available;Not available
1778;Repeses e São Salvador, Viseu;295.000;Apartment;3;2;140;206;1;3;Elevator;Energy Performance Certificate
1779;S. Miguel, Ovar;99.000;Apartment;1;1;102;127;Not available;Not available;Not available;Not available
1780;Costa Cabral, Porto;170.000;Apartment;0;1;32;48;Not available;Not available;Not available;Not available
1781;Repeses e São Salvador, Viseu;292.500;Apartment;3;2;136;197;1;3;Elevator;Energy Performance Certificate
1782;Gafanha da Nazaré, Ílhavo;175.000;Apartment;2;1;90;Not available;Not available;Not available;Not available;Not available
1783;Santa Marinha e São Pedro da Afurada, Porto;137.500;Apartment;0;1;32;32;Not available;Not available;Not available;Not available
1784;Costa Cabral, Porto;240.000;Apartment;2;1;65;66;0;1;Not available;Not available
1785;Penha de França, Lisboa;179.000;Apartment;2;1;Not available;Not available;Not available;Not available;Not available;Not available
1786;Nazaré, Leiria;320.000;Apartment;2;2;78;78;1;1;Elevator;Energy Performance Certificate
1787;Repeses e São Salvador, Viseu;300.000;Apartment;3;2;135;196;1;4;Elevator;Energy Performance Certificate
1788;Repeses e São Salvador, Viseu;440.000;Apartment;3;2;216;290;1;5;Elevator;Energy Performance Certificate
1789;Repeses e São Salvador, Viseu;540.000;Apartment;4;3;256;345;1;5;Elevator;Energy Performance Certificate
1790;Estômbar e Parchal, Faro;215.000;Apartment;3;2;110;110;3;0;Not available;Not available
1791;São Martinho, Ilha da Madeira;1.050.000;Apartment;3;4;123;178;1;3;Not available;Not available
1792;Santa Maria Maior, Vila Real;189.000;Apartment;3;2;135;140;1;0;Elevator;Energy Performance Certificate
1793;Encosta do Sol, Lisboa;300.000;Apartment;3;2;79;92;Not available;Not available;Not available;Not available
1794;Alto do Seixalinho / Quinta do Convento, Barreiro;195.000;Apartment;2;2;64;69;Not available;Not available;Not available;Not available
1795;Santo André / Ribeira das Naus, Barreiro;143.000;Apartment;1;1;38;40;Not available;Not available;Not available;Not available
1796;Guarda, Guarda;128.000;Apartment;4;2;109;118;Not available;Not available;Not available;Not available
1797;Girassol, Abrantes;160.000;Apartment;3;3;120;125;Not available;Not available;Not available;Not available
1798;São Félix da Marinha, Porto;320.000;Apartment;2;2;95;95;2;0;Not available;Not available
1799;Encosta da Barata, Abrantes;89.000;Apartment;2;1;84;84;Not available;Not available;Not available;Not available
1800;Pombal, Leiria;198.000;Apartment;2;2;87;140;1;2;Elevator;Energy Performance Certificate
1801;Cabo de Vialonga, Vila Franca de Xira;265.000;Apartment;3;2;97;102;1;2;Elevator;Energy Performance Certificate
1802;São Félix da Marinha, Porto;415.000;Apartment;3;2;114;114;2;0;Not available;Not available
1803;Aldeia de Paio Pires, Seixal;250.000;Apartment;2;1;73;81;2;2;Elevator;Energy Performance Certificate
1804;Anta e Guetim, Aveiro;345.000;Apartment;3;3;117;117;1;0;Elevator;Energy Performance Certificate
1805;Rosto do Cão (Livramento), Ilha de São Miguel;Under Consultation;Apartment;2;1;65;70;Not available;Not available;Not available;Not available
1806;São Martinho, Ilha da Madeira;2.600.000;Apartment;3;4;173;209;1;5;Not available;Not available
1807;Marvila, Lisboa;220.000;Apartment;2;1;72;72;Not available;Not available;Not available;Not available
1808;São Martinho, Ilha da Madeira;920.000;Apartment;3;4;142;174;1;3;Not available;Not available
1809;São Martinho, Ilha da Madeira;895.000;Apartment;3;4;142;174;1;2;Not available;Not available
1810;São Martinho, Ilha da Madeira;785.000;Apartment;2;3;92;139;1;1;Not available;Not available
1811;São Martinho, Ilha da Madeira;595.000;Apartment;1;2;56;98;1;1;Not available;Not available
1812;São Martinho, Ilha da Madeira;860.000;Apartment;3;4;124;168;1;0;Not available;Not available
1813;São Martinho, Ilha da Madeira;775.000;Apartment;2;3;88;128;1;0;Not available;Not available
1814;Bairro de Santa Cruz, Lisboa;390.000;Apartment;2;1;100;106;Not available;Not available;Not available;Not available
1815;Santa Iria de Azoia, São João da Talha e Bobadela, Lisboa;Under Consultation;Apartment;3;1;88;97;0;2;Not available;Not available
1816;Bairro do Liceu, Aveiro;217.500;Apartment;2;1;73;91;Not available;Not available;Not available;Not available
1817;Vila Real de Santo António, Vila Real de Santo António;188.500;Apartment;3;2;68;89;Not available;Not available;Not available;Not available
1818;Lousã e Vilarinho, Coimbra;160.000;Duplex;2;2;135;175;1;4;Elevator;Energy Performance Certificate
1819;Centro de Gaia, Vila Nova de Gaia;250.000;Apartment;2;2;100;105;Not available;Not available;Not available;Not available
1820;Vila Real de Santo António, Vila Real de Santo António;225.000;Apartment;3;2;95;105;Not available;Not available;Not available;Not available
1821;Vera Cruz, Aveiro;195.000;Apartment;2;1;97;97;Not available;Not available;Not available;Not available
1822;São Brás de Alportel, Faro;240.000;Apartment;2;1;77;99;Not available;Not available;Not available;Not available
1823;Eiras, Coimbra;220.000;Apartment;3;3;113;227;1;3;Not available;Not available
1824;Quinta da Portela / Polo II, Coimbra;293.000;Apartment;2;2;79;93;2;3;Elevator;Energy Performance Certificate
1825;Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro), Braga;265.000;Apartment;2;2;114;150;1;1;Elevator;Energy Performance Certificate
1826;Praia da Rocha, Portimão;310.000;Apartment;3;2;100;112;1;3;Elevator;Not available
1827;Monte Gordo, Faro;349.500;Apartment;2;1;73;87;1;2;Elevator;Energy Performance Certificate
1828;Santa Maria Maior, Vila Real;179.000;Apartment;2;3;125;134;1;2;Elevator;Energy Performance Certificate
1829;Minde, Santarém;119.500;Apartment;3;2;88;98;Not available;Not available;Not available;Not available
1830;Gouveia, Guarda;75.000;Apartment;2;1;61;83;Not available;Not available;Not available;Not available
1831;Leiria, Pousos, Barreira e Cortes, Leiria;159.500;Apartment;1;1;60;727;1;0;Not available;Not available
1832;Ribeirão, Braga;169.000;Apartment;2;1;115;109;1;1;Elevator;Energy Performance Certificate
1833;Arroios, Lisboa;645.000;Apartment;5;2;106;124;Not available;Not available;Not available;Not available
1834;Infantado, Loures;349.000;Apartment;2;2;126;126;1;2;Elevator;Energy Performance Certificate
1835;Nossa Senhora da Piedade, Santarém;129.500;Apartment;3;2;105;117;1;1;Not available;Not available
1836;Campo 24 Agosto, Porto;170.000;Apartment;1;1;35;41;Not available;Not available;Not available;Not available
1837;Vilar de Andorinho, Porto;210.000;Apartment;2;2;114;114;2;1;Elevator;Energy Performance Certificate
1838;Bonfim, Porto;325.000;Apartment;2;2;78;90;Not available;Not available;Not available;Not available
1839;Bonfim, Porto;185.000;Apartment;0;1;39;51;Not available;Not available;Not available;Not available
1840;Bonfim, Porto;335.000;Apartment;2;2;85;97;Not available;Not available;Not available;Not available
1841;Alfena, Porto;205.000;Apartment;2;2;84;205;1;0;Elevator;Energy Performance Certificate
1842;Mafamude e Vilar do Paraíso, Porto;245.000;Apartment;3;2;106;130;1;5;Elevator;Energy Performance Certificate
1843;OVAR Centro, Ovar;160.000;Apartment;2;2;87;99;1;1;Not available;Not available
1844;Mangualde, Mesquitela e Cunha Alta, Viseu;105.000;Apartment;2;2;84;104;1;2;Not available;Not available
1845;Encosta da Barata, Abrantes;Under Consultation;Apartment;3;2;111;111;Not available;Not available;Not available;Not available
1846;Póvoa de Varzim, Beiriz e Argivai, Porto;189.000;Apartment;3;2;79;79;Not available;Not available;Not available;Not available
1847;Costa da Caparica, Setúbal;287.000;Apartment;2;1;85;86;Not available;Not available;Not available;Not available
1848;À Av. Gomes Pereira, Lisboa;240.000;Apartment;1;1;38;43;Not available;Not available;Not available;Not available
1849;Paços de Brandão, Aveiro;205.000;Apartment;3;2;96;96;Not available;Not available;Not available;Not available
1850;Queluz e Belas, Lisboa;154.000;Apartment;1;1;50;39;Not available;Not available;Not available;Not available
1851;Paços de Brandão, Aveiro;200.000;Apartment;3;2;104;104;Not available;Not available;Not available;Not available
1852;Centro de Carnaxide, Oeiras;Under Consultation;Apartment;3;2;86;95;Not available;Not available;Not available;Not available
1853;Casal Gouveia, Sintra;185.000;Apartment;2;1;64;70;Not available;Not available;Not available;Not available
1854;Paços de Brandão, Aveiro;165.000;Apartment;2;2;57;57;Not available;Not available;Not available;Not available
1855;Águas Santas, Porto;279.000;Apartment;2;2;Not available;Not available;Not available;Not available;Not available;Not available
1856;Paços de Brandão, Aveiro;140.000;Apartment;1;1;40;40;Not available;Not available;Not available;Not available
1857;Pinheiro Manso, Porto;298.000;Apartment;2;2;94;94;1;0;Elevator;Energy Performance Certificate
1858;Paços de Brandão, Aveiro;125.000;Apartment;1;1;47;47;Not available;Not available;Not available;Not available
1859;Queluz e Belas, Lisboa;197.500;Apartment;2;1;71;78;Not available;Not available;Not available;Not available
1860;Feijó, Almada;245.000;Apartment;3;2;89;93;Not available;Not available;Not available;Not available
1861;Ajuda, Funchal;485.000;Apartment;3;2;133;103;Not available;Not available;Not available;Not available
1862;Paços de Brandão, Aveiro;130.000;Apartment;1;1;44;44;Not available;Not available;Not available;Not available
1863;Almada, Cova da Piedade, Pragal e Cacilhas, Setúbal;420.000;Apartment;3;2;93;108;2;1;Elevator;Energy Performance Certificate
1864;Alcabideche, Lisboa;269.000;Apartment;2;1;70;89;Not available;Not available;Not available;Not available
1865;São Domingos de Rana, Lisboa;495.000;Apartments;2-3;1-2;74-109;74-117;2-3;2;Elevator;Not available
1866;Olivais Sul, Lisboa;Under Consultation;Apartment;3;1;75;75;Not available;Not available;Not available;Not available
1867;Rio Tinto, Porto;165.000;Apartment;3;1;84;103;1;1;Not available;Not available
1868;Águas Santas, Porto;270.000;Apartment;2;2;Not available;Not available;Not available;Not available;Not available;Not available
1869;Olivais Sul, Lisboa;499.000;Apartment;3;2;130;130;Not available;Not available;Not available;Not available
1870;Oliveira do Hospital e São Paio de Gramaços, Coimbra;147.500;Duplex;4;3;212;145;1;3;Not available;Not available
1871;Massamá 6ª Fase, Sintra;Under Consultation;Apartment;1;1;81;82;Not available;Not available;Not available;Not available
1872;Campinas, Sintra;295.000;Apartment;3;2;110;121;3;Not available;Not available;Not available
1873;Repeses e São Salvador, Viseu;220.000;Apartment;1;1;99;149;1;1;Elevator;Energy Performance Certificate
1874;Avenidas Novas, Lisboa;529.000;Apartment;3;1;84;100;Not available;Not available;Not available;Not available
1875;Freixieiro, Matosinhos;395.000;Apartment;3;2;132;162;2;2;Elevator;Energy Performance Certificate
1876;Lousã e Vilarinho, Coimbra;247.000;Apartment;4;3;193;250;1;2;Elevator;Energy Performance Certificate
1877;Lousã e Vilarinho, Coimbra;236.500;Apartment;4;4;192;297;1;2;Elevator;Energy Performance Certificate
1878;Lousã e Vilarinho, Coimbra;178.500;Apartment;3;2;126;153;1;0;Elevator;Energy Performance Certificate
1879;Verdemilho, Aveiro;305.000;Apartment;3;2;137;151;1;2;Not available;Not available
1880;Marvila, Lisboa;520.000;Apartment;4;2;100;115;2;1;Not available;Not available
1881;Massamá 6ª Fase, Sintra;250.000;Apartment;2;2;96;103;Not available;Not available;Not available;Not available
1882;Seixal, Arrentela e Aldeia de Paio Pires, Setúbal;138.500;Apartment;2;1;60;77;Not available;Not available;Not available;Not available
1883;Centro / Alfredo da Silva, Barreiro;248.500;Apartment;3;3;99;99;Not available;Not available;Not available;Not available
1884;Seixal, Arrentela e Aldeia de Paio Pires, Setúbal;Under Consultation;Apartment;2;1;48;48;Not available;Not available;Not available;Not available
1885;Cavalinha, Olhão;250.000;Apartment;2;2;57;Not available;Not available;Not available;Not available;Not available
1886;Fermentões, Braga;125.000;Apartment;1;1;48;64;1;0;Not available;Not available
1887;Francelos, Vila Nova de Gaia;325.000;Apartment;2;2;112;166;1;2;Elevator;Energy Performance Certificate
1888;Monte Gordo, Faro;190.000;Apartment;1;1;41;51;Not available;Not available;Not available;Not available
1889;São Gonçalo de Lagos, Faro;387.000;Duplex;3;2;78;78;Not available;Not available;Not available;Not available
1890;Malveira, Mafra;315.000;Apartment;3;3;131;148;1;4;Elevator;Energy Performance Certificate
1891;Marvila, Lisboa;260.000;Apartment;1;1;66;66;1;2;Elevator;Energy Performance Certificate
1892;Santa Marinha e São Pedro da Afurada, Porto;470.000;Apartment;2;2;86;131;1;3;Not available;Not available
1893;Alcochete, Setúbal;630.000;Duplex;4;4;203;296;2;2;Not available;Not available
1894;Alto do Seixalinho, Santo André e Verderena, Setúbal;150.000;Apartment;2;1;70;76;Not available;Not available;Not available;Not available
1895;São Cosme Zona 2, Gondomar;256.000;Apartment;2;2;89;109;1;6;Elevator;Energy Performance Certificate
1896;Cacém e São Marcos, Lisboa;190.000;Apartment;3;1;65;75;Not available;Not available;Not available;Not available
1897;Costa de Caparica, Almada;200.000;Apartment;1;1;52;55;Not available;Not available;Not available;Not available
